False;text;is_retweet;original_author;time;in_reply_to_screen_name;is_quote_status;retweet_count;favorite_count;source_url;truncated;hasHashtag;TweetID
False;My economic policy speech will be carried live at 12:15 P.M. Enjoy!;False;;20160808152044;;False;5534;21669;http://twitter.com/download/android;False;False;1471
True;When you're comparing Hillary's and Trump's economic plans, there are two numbers you need to know. https://t.co/GdanBYOMUz;False;;20160808151431;;False;4278;9735;https://about.twitter.com/products/tweetdeck;False;False;1472
True;"""I don't know another businessman that brags about his bankruptcies."" —@WarrenBuffett on Trump: https://t.co/Jx2p1D6UAd";False;;20160808140038;;False;1782;3830;https://about.twitter.com/products/tweetdeck;False;False;1473
False;Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8;False;;20160808132820;;False;4145;13325;http://twitter.com/download/iphone;False;False;1474
True;"Donald Trump's economic plan:
1. Lower wages
2. Fewer jobs 
3. More debt
4. Tax breaks for the 0.1%
https://t.co/OLU4htKlcV";False;;20160808121527;;False;15286;22541;http://twitter.com;False;False;1475
True;WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8;False;;20160808030932;;False;579;2066;https://about.twitter.com/products/tweetdeck;False;False;1476
True;"""She doesn't just see one America. She sees all of America &amp; knows that we need all of us."" —@CoryBooker on Hillary
https://t.co/EgkawPBAta";False;;20160808023103;;False;3499;9344;http://twitter.com;False;False;1477
True;We have some questions about @realDonaldTrump's cozy relationship with Russia. https://t.co/aetHzJyJCo;False;;20160808005824;;False;2279;4774;https://about.twitter.com/products/tweetdeck;False;False;1478
False;"#ICYMI: ""Will Media Apologize to Trump?"" https://t.co/ia7rKBmioA";False;;20160808000554;;False;8186;19635;http://twitter.com/download/iphone;False;True;1479
False;Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!;False;;20160807230908;;False;7815;25019;http://twitter.com/download/android;False;False;1480
True;"In America, if you can dream it, you should be able to build it.
https://t.co/xduxyCcwj3";False;;20160807223044;;False;2537;7221;http://twitter.com;False;False;1481
True;We're live on Facebook giving a demo of our Hillary for America mobile app. Tune in to get an inside look: https://t.co/0wuPE0hMcL.;True;HFA;20160807215658;;False;326;1086;https://about.twitter.com/products/tweetdeck;False;False;1482
False;"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!";False;;20160807213146;;False;13942;41675;http://twitter.com/download/android;False;False;1483
False;CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6;True;DRUDGE_REPORT;20160807212558;;False;8358;11823;http://twitter.com/download/iphone;False;False;1484
True;The NRA is based in Virginia, but that's never stopped @TimKaine from leading the fight to reduce gun violence. https://t.co/J9F086bQmo;False;;20160807201742;;False;1865;6556;https://about.twitter.com/products/tweetdeck;False;False;1485
True;No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay;True;JoeBiden;20160807195306;;False;7416;20909;https://about.twitter.com/products/tweetdeck;False;True;1486
True;Donald Trump's no good, horrible, very bad week. https://t.co/MtgwywgJ3q;False;;20160807193203;;False;1405;4341;https://about.twitter.com/products/tweetdeck;False;False;1487
True;Laurie Hernandez is the first U.S.-born Latina on the Olympic gymnastics team since '84. Good luck! #ImWithHernandez https://t.co/C1S688jCt6;False;;20160807185334;;False;6131;20705;https://about.twitter.com/products/tweetdeck;False;True;1488
True;In honor of our Weekend of Action, read why Jasmine Smalls (@ajazzyworld) is a proud member of Team #VirWINia. https://t.co/zomeZ1wXgY;True;HillaryforVA;20160807172720;;False;417;1441;https://about.twitter.com/products/tweetdeck;False;True;1489
True;"""She will deliver on the most important duty of a president—keeping our nation safe."" —Michael Morell on Hillary https://t.co/zmI3BOCH9Y";False;;20160807171555;;False;2318;6186;https://about.twitter.com/products/tweetdeck;False;False;1490
True;Three-time world all-around champion @Simone_Biles is set to make history at the Olympics. Good luck, Simone! https://t.co/JkiQ8hc1Xt;False;;20160807163553;;False;3588;13925;https://about.twitter.com/products/tweetdeck;False;False;1491
True;"“On the issues, there’s no comparison in terms of thoughtfulness, thoroughness, and practicality."" —@HoustonChron https://t.co/hcFQLBYJfS";False;;20160807150045;;False;1921;5406;http://twitter.com/download/iphone;False;False;1492
True;"So proud of you, Karla.
https://t.co/iSQBiY8PyA";False;;20160807141342;;False;2275;6535;http://twitter.com;False;False;1493
False;I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!;False;;20160807134929;;False;10930;34047;http://twitter.com/download/android;False;False;1494
True;"“#sendDonaldtospace” —@JeffBezos

Trump's peer reviews are dismal: https://t.co/AC4zW7KhrH";False;;20160807131008;;False;1323;3151;https://about.twitter.com/products/tweetdeck;False;True;1495
False;Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s;False;;20160807021937;;False;6235;20820;http://twitter.com/download/iphone;False;True;1496
False;".@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'
https://t.co/YbqkhWNm0g";False;;20160807020339;;False;8822;21439;http://twitter.com/download/iphone;False;False;1497
False;I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!;False;;20160807015345;;False;28607;88516;http://twitter.com/download/android;False;False;1498
True;45 reasons why Trump should never be president—just from this week alone. https://t.co/0cJ6fQeepR;False;;20160807000256;;False;3980;8156;https://about.twitter.com/products/tweetdeck;False;False;1499
True;Seriously, what is going on with Trump and Russia? https://t.co/N6ySNILYMx;False;;20160806225708;;False;5913;10278;https://about.twitter.com/products/tweetdeck;False;False;1500
True;This is what I saw while photographing @HillaryClinton, @POTUS and more at the #DemConvention. https://t.co/jY0RO1XNJX;True;barb_kinney;20160806221253;;False;1096;3242;https://about.twitter.com/products/tweetdeck;False;True;1501
True;The right to vote is at the heart of our democracy, and a weakened VRA threatens that right for too many. It's time to #RestoreTheVRA.;True;timkaine;20160806213706;;False;2723;6682;https://about.twitter.com/products/tweetdeck;False;True;1502
True;Why the @HoustonChron is urging voters to support Hillary in the “starkest political choice in living memory”: https://t.co/phjf19ybXr;False;;20160806205902;;False;2288;5745;https://about.twitter.com/products/tweetdeck;False;False;1503
True;Why do Trump’s foreign policy ideas read like a Putin wish list? https://t.co/IrJqXq0Kfg;False;;20160806200934;;False;2425;4670;https://about.twitter.com/products/tweetdeck;False;False;1504
False;"#CrookedHillary is not fit to be our next president! #TrumpPence16 
https://t.co/I0zJO2sZKk";False;;20160806200408;;False;8455;25361;http://twitter.com/download/iphone;False;True;1505
True;Four years ago today. https://t.co/WPM1I9PPN3;False;;20160806191234;;True;11112;18616;http://twitter.com;False;False;1506
True;… so yeah, it's been quite a week for Donald Trump. https://t.co/UsexFeJjtl;False;;20160806185946;;False;6760;11884;https://about.twitter.com/products/tweetdeck;False;False;1507
True;Here's the story behind our campaign's first braille button: https://t.co/xbiY2gaPB5.;True;HFA;20160806184107;;False;1247;3094;https://about.twitter.com/products/tweetdeck;False;False;1508
False;Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!;False;;20160806181150;;False;8945;29653;http://twitter.com/download/android;False;False;1509
True;Deeply concerned by raid on #ugpride2016. Many detained, incl. @Frankmugisha. LGBT citizens deserve protection. https://t.co/x1mlavJOvL;True;AmbassadorRice;20160806161233;;False;638;1572;https://about.twitter.com/products/tweetdeck;False;True;1510
True;America is stronger when we expand access to the ballot box, not restrict it. It's time to #RestoreTheVRA. https://t.co/uId57oQgUn;False;;20160806160514;;False;3640;9304;https://about.twitter.com/products/tweetdeck;False;True;1511
False;"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED.""";False;;20160806144814;;False;13832;37267;http://twitter.com/download/android;False;False;1512
True;Four gold medals and counting: Today, @SerenaWilliams hits the court in Rio to add to her collection. https://t.co/iOMV0FH38S;False;;20160806143740;;False;5264;18984;https://about.twitter.com/products/tweetdeck;False;False;1513
False;"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!";False;;20160806142443;;False;14016;39883;http://twitter.com/download/android;False;False;1514
False;Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!;False;;20160806115300;;False;9728;34648;http://twitter.com/download/android;False;False;1515
False;"Good luck #TeamUSA
#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh";False;;20160806035908;;False;10719;35693;http://twitter.com/download/iphone;False;True;1516
False;"'Trump is right about violent crime: It’s on the rise in major cities'
https://t.co/XbnZ5vktGk";False;;20160806025711;;False;8504;20495;http://twitter.com/download/iphone;False;False;1517
False;Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR;False;;20160806024455;;False;5670;20251;http://twitter.com/download/iphone;False;True;1518
True;At the Paris 1900 games, golfer Margaret Abbott became the first American woman to win an Olympic gold medal. https://t.co/kT9jIHvVu8;False;;20160806000512;;False;5233;20102;http://twitter.com/download/iphone;False;False;1519
False;"DON'T LET HILLARY CLINTON DO IT AGAIN!
#TrumpPence16
https://t.co/1mGkPNZPKF";False;;20160805235353;;False;18434;33408;http://twitter.com;False;True;1520
True;Ready for the opening ceremony. U.S.A! U.S.A! https://t.co/zcDofsiIcJ;True;HFA;20160805234111;;False;1028;3998;http://twitter.com/download/iphone;False;False;1521
False;Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm;False;;20160805224208;;False;5923;20218;http://twitter.com/download/iphone;False;True;1522
True;"Trump just said he “doesn’t throw babies out” of his rallies...

Let’s review the record.
https://t.co/u3a8RDNNrr";False;;20160805223304;;False;5372;10504;http://twitter.com;False;False;1523
True;"""We have never had a candidate that was more qualified to take the office of president."" —@POTUS on Hillary https://t.co/EJ9xI5VQK7";False;;20160805210802;;False;2885;8020;https://about.twitter.com/products/tweetdeck;False;False;1524
True;America is going to see what VP Biden already knows — just how much @HillaryClinton cares about our country. https://t.co/OakQ0Yhw0l;True;JoeBiden;20160805200022;;False;2628;6468;https://about.twitter.com/products/tweetdeck;False;False;1525
